"scientificName","year","lon","lat","presence","row_code","system.index","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","geo","landcover","forest","shrub","grass","wetland","crop","urban","water"
"Aedes sticticus",2020.68571428571,-95.18985,39.04575,0,448,"000000000000000001bf",12.5230279898219,11.6021628498728,29,96.5471501272265,31.9043256997456,-7.49783715012723,39.4021628498728,22.4019083969466,-0.376717557251908,24.5202290076336,-0.376717557251908,972.431297709924,142.025445292621,28,45.0216284987277,370.824427480916,93,347.164122137405,93,"{""type"":""Polygon"",""coordinates"":[[[-95.18984818204417,39.05474713506288],[-95.19672308659109,39.052992154421474],[-95.20091606060599,39.048411860391255],[-95.20079213722818,39.04279289462768],[-95.19640053743872,39.03832664190625],[-95.1894542196514,39.03675460690182],[-95.18266149615411,39.03868969739644],[-95.17867084930039,39.04337745183492],[-95.17903898029965,39.0489899644414],[-95.1836232048703,39.05333832014182],[-95.18984818204417,39.05474713506288]]]}",15,0,0,0,0,1,0,0
"Culex tarsalis",1995,-99.50585,20.66125,0,449,"000000000000000001c0",20.0189873417722,17.3,67,25.3697310126582,32.2895569620253,6.5742088607595,25.7153481012658,22.2674050632911,17.7742088607595,22.7416139240506,16.4447784810127,417.330696202532,78,4.55221518987342,78.2215189873418,206.221518987342,19.3306962025316,141.552215189873,23.1677215189873,"{""type"":""Polygon"",""coordinates"":[[[-99.5058522235839,20.67024805619401],[-99.5115582754592,20.668493183522052],[-99.5150386901304,20.6639130613634],[-99.51493621893586,20.65829408937997],[-99.51129116941965,20.6538276611242],[-99.50552520139138,20.65225552838755],[-99.49988675232048,20.65419073652482],[-99.49657455500649,20.658878658380214],[-99.49688050106242,20.664491152484423],[-99.50068561373786,20.66883932979304],[-99.5058522235839,20.67024805619401]]]}",18,0,0,0,0,0,0,1
"Aedes triseriatus",2020,-71.53485,41.83455,0,450,"000000000000000001c1",9.31275571600481,11.1513838748496,30.5138387484958,86.9341516245487,27.5594464500602,-8.46161251504212,36.0210589651023,0.513116726835138,18.0074608904934,20.4078219013237,-2.11119133574007,1212.51504211793,120.808664259928,87.1143200962696,9,334.523465703971,272.22623345367,277.111913357401,309.714801444043,"{""type"":""Polygon"",""coordinates"":[[[-71.53485218564019,41.84354919770689],[-71.54201846080133,41.84179419614696],[-71.54638906291072,41.837213868819745],[-71.54625979424384,41.83159490426387],[-71.54168209445281,41.82712868554896],[-71.53444153620947,41.82555666947714],[-71.52736107252389,41.82749173718204],[-71.5232013021707,41.832179459186214],[-71.52358493699548,41.83779197537446],[-71.52836337962651,41.842140365635444],[-71.53485218564019,41.84354919770689]]]}",5,1,0,0,0,0,0,0
"Aedes vexans",2016.93023255814,-112.04715,40.80535,0,451,"000000000000000001c2",10.9,12.5346201743462,31,91.7574470734745,32.9308841843088,-6.74308841843088,39.6739726027397,9.8587795765878,23.0551681195517,23.0551681195517,-0.8,407.501867995019,53.0759651307597,20,27.6338729763387,143.947696139477,71,71,86.6513075965131,"{""type"":""Polygon"",""coordinates"":[[[-112.04714974111836,40.8143485426621],[-112.05420370225681,40.81259354902586],[-112.05850583467232,40.80801323431109],[-112.05837862672726,40.80239426929766],[-112.05387266244263,40.79792803770155],[-112.04674552397547,40.796356014458375],[-112.03977597444987,40.798291090795644],[-112.03568139575688,40.802978825085496],[-112.03605905465417,40.808591339917115],[-112.04076263266712,40.812939717087026],[-112.04714974111836,40.8143485426621]]]}",14,0,0,0,1,0,0,0
"Aedes communis",2018.67857142857,-89.55415,45.48655,0,452,"000000000000000001c3",4.56515486725664,12.3268805309735,27,110.633373893805,26.3379424778761,-18.3091814159292,44.6471238938053,16.7651548672566,-10.6066371681416,18.0241150442478,-10.6066371681416,798.74889380531,109.651548672566,22,45,308.651548672566,85,297.004424778761,85,"{""type"":""Polygon"",""coordinates"":[[[-89.5541553473329,45.49554850137801],[-89.5617714716203,45.493793469479954],[-89.56641631031637,45.48921309386343],[-89.56627878341718,45.48359413106061],[-89.56141376396836,45.47912796166397],[-89.55371893525596,45.477555973048645],[-89.5461942363497,45.47949100770333],[-89.54177335548144,45.48417868266909],[-89.54218092086452,45.48979120405031],[-89.54725921393221,45.49413964443337],[-89.5541553473329,45.49554850137801]]]}",14,0,0,0,1,0,0,0
"Culex tarsalis",2012,-99.19045,19.40795,0,453,"000000000000000001c4",15.9532695374801,16.7736842105263,68.6666666666667,20.6995853269537,27.3070175438597,3.00398724082935,24.3030303030303,17.7736842105263,12.9948963317384,18.155980861244,12.9948963317384,751.395534290271,160.907496012759,6,93.5502392344497,441.618819776715,22.5645933014354,213.561403508772,24.6076555023923,"{""type"":""Polygon"",""coordinates"":[[[-99.19045108787158,19.416946359506195],[-99.19611178649008,19.4151914929995],[-99.19956455593311,19.410611380655624],[-99.19946292091011,19.40499240831772],[-99.19584683771176,19.40052597003799],[-99.19012666266194,19.398953831719982],[-99.18453299518714,19.40088904657565],[-99.18124712245479,19.40557697799135],[-99.18155065963883,19.411189471038277],[-99.18532554441747,19.415537638159883],[-99.19045108787158,19.416946359506195]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2018.40816326531,-116.50425,43.67715,0,454,"000000000000000001c5",10.4561946902655,14.8,37,83.9537389380531,32.8724557522124,-6.33484513274336,39.2073008849558,0.265154867256637,20.5503318584071,21.4,-0.375221238938053,291.652654867257,36.0121681415929,7,36.2522123893805,106.965707964602,35.0011061946903,40,98.2643805309734,"{""type"":""Polygon"",""coordinates"":[[[-116.50424865819124,43.68614785321391],[-116.51163130529812,43.684392836808776],[-116.51613381265908,43.6798124858522],[-116.51600057283916,43.67419352215392],[-116.51128467555073,43.66972732757188],[-116.50382561714136,43.66815532493541],[-116.49653148021753,43.670090376467776],[-116.4922461188153,43.674778075454725],[-116.49264126495457,43.68039059418427],[-116.49756393270386,43.68473900897139],[-116.50424865819124,43.68614785321391]]]}",15,0,0,0,0,1,0,0
"Aedes sticticus",2019.96153846154,-87.43765,32.87885,0,455,"000000000000000001c6",17.2292307692308,12.7292307692308,39,71.3813986013986,32.7762237762238,0.693706293706294,32.0825174825175,9.32923076923077,22.4556643356643,26.1644755244755,7.75566433566433,1418.16643356643,156,79.8251748251748,18,436.502097902098,271.327272727273,327.20979020979,411.829370629371,"{""type"":""Polygon"",""coordinates"":[[[-87.43765195051691,32.88784605095565],[-87.44400954465354,32.886091111288614],[-87.4478871481058,32.88151088248133],[-87.44777271145202,32.875891914354625],[-87.44371152154643,32.871425595020376],[-87.43728761529033,32.869853522929155],[-87.43100576215312,32.87178865806613],[-87.42731538383539,32.876476476037396],[-87.42765598506183,32.88208898162526],[-87.43189538492076,32.88643726962798],[-87.43765195051691,32.88784605095565]]]}",5,1,0,0,0,0,0,0
"Culex pipiens",2020,-85.98515,39.88405,0,456,"000000000000000001c7",10.6047204968944,11.4,30,94.6579875776397,29.4,-8.56074534161491,37.9607453416149,20.3,-2.21590062111801,22.3,-2.21590062111801,1024.57763975155,115.998757763975,57.5826086956522,20,315.998757763975,194.582608695652,299.998757763975,194.582608695652,"{""type"":""Polygon"",""coordinates"":[[[-85.98515329156956,39.8930492149086],[-85.99211153562356,39.891294228159516],[-85.99635531604865,39.886713924407346],[-85.99622986401545,39.88109495899629],[-85.99178503476772,39.876628716203996],[-85.98475455622906,39.875056686727476],[-85.97787953124812,39.87699177056798],[-85.97384051069521,39.88167951553641],[-85.97421307643607,39.88729202918878],[-85.97885285255444,39.89164039498005],[-85.98515329156956,39.8930492149086]]]}",17,0,0,0,0,0,1,0
"Culex quinquefasciatus",2011,-99.19045,21.01815,0,457,"000000000000000001c8",19.307570977918,15.255047318612,64.3154574132492,25.9898738170347,30.6794952681388,7.11971608832808,23.5597791798107,21.2020504731861,16.8287066246057,21.9883280757098,15.6670347003155,795.212933753943,195.496845425867,10.8769716088328,84.2444794952681,405.285488958991,40.7492113564669,234.891167192429,48.2223974763407,"{""type"":""Polygon"",""coordinates"":[[[-99.19045108787157,21.027150045410764],[-99.19617069096434,21.02539517096473],[-99.19965936597038,21.02081504598185],[-99.1995566451086,21.015196074100437],[-99.19590294062652,21.010729648729093],[-99.19012328970143,21.00915751759847],[-99.18447145994476,21.011092723802523],[-99.18115139702722,21.01578064290691],[-99.18145806302029,21.021393137315343],[-99.18527220769772,21.025741317555305],[-99.19045108787157,21.027150045410764]]]}",1,1,0,0,0,0,0,0
"Culex quinquefasciatus",2019,-86.08475,30.31415,0,458,"000000000000000001c9",19.6,11.1,40.1224783861671,61.0070317002882,32.1131123919308,5.01224783861671,27.1008645533141,26.7622478386167,15.9,27,11.5554755043228,1546.83141210375,198.5,85.9452449567723,28,546.864553314121,292.945244956772,539,345.567723342939,"{""type"":""Polygon"",""coordinates"":[[[-86.08474731359827,30.323149489055726],[-86.09093215671795,30.321394564743247],[-86.0947044455577,30.31681436037802],[-86.0945931774681,30.31119539136662],[-86.09064232474053,30.306729047069425],[-86.08439287203034,30.30515696107965],[-86.07828161842833,30.307092112946645],[-86.07469151196467,30.311779954726504],[-86.07502292046897,30.317392457683297],[-86.07914716972677,30.321740720316686],[-86.08474731359827,30.323149489055726]]]}",14,0,0,0,1,0,0,0
"Aedes communis",2002,-66.68765,45.98455,0,459,"000000000000000001ca",5.37606093579978,10.9655059847661,27,99.274972796518,25.3,-14.6151251360174,39.9151251360174,0.9,-2.21512513601741,17.7151251360174,-8.01512513601741,1072.10881392818,109,77,11,307.400435255713,234,263.151251360174,276,"{""type"":""Polygon"",""coordinates"":[[[-66.68765327200767,45.99354982522896],[-66.69533763766957,45.99179478889183],[-66.70002407702113,45.98721440620975],[-66.69988529665963,45.98159544366359],[-66.69497669146969,45.977129281483045],[-66.68721295185323,45.97555729688502],[-66.67962086430347,45.977492326703974],[-66.67516037345301,45.982179994787195],[-66.67557156832264,45.98779251692807],[-66.68069534768567,45.99214096464487],[-66.68765327200767,45.99354982522896]]]}",6,1,0,0,0,0,0,0
"Aedes communis",2003,-67.78325,47.07185,0,460,"000000000000000001cb",3.52690677966102,11.0148305084746,26,105.152605932203,23.8040254237288,-17.8879237288136,41.6919491525424,15.4040254237288,-4.37309322033898,16.4779661016949,-10.731779661017,985.902542372881,105.108050847458,62.6228813559322,16,295.258474576271,194.944915254237,292.207627118644,219.900423728814,"{""type"":""Polygon"",""coordinates"":[[[-67.78324994173825,47.080848107899094],[-67.79108972673069,47.079093061585894],[-67.79587091070455,47.07451266302527],[-67.7957292748376,47.06889370105606],[-67.79072140357005,47.06442755509238],[-67.78280072103928,47.0628555795224],[-67.77505515743931,47.064790598474005],[-67.77050445514507,47.06947825108995],[-67.7709239153559,47.07509077493789],[-67.77615128892847,47.07943923913595],[-67.78324994173825,47.080848107899094]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2011,-100.24455,19.05105,0,461,"000000000000000001cc",20.5911433172303,14.5252818035427,67.3703703703704,16.1699355877617,31.8995169082126,10.4458937198068,21.4536231884058,20.2911433172303,21.3320450885668,22.9070853462158,18.7518518518518,1282.25120772947,255.713365539452,4,100.001610305958,756.148148148148,21.8631239935588,328.12077294686,54.2238325281803,"{""type"":""Polygon"",""coordinates"":[[[-100.24455136319881,19.060048829390492],[-100.25019977070085,19.058293964621843],[-100.25364504819963,19.053713855044865],[-100.25354363996242,19.048094882607046],[-100.24993540683653,19.043628441501447],[-100.24422764177504,19.042056301609986],[-100.23864611021303,19.04399151835965],[-100.23536737165162,19.048679452470502],[-100.23567025619671,19.05429194521936],[-100.23943694909076,19.058640109469135],[-100.24455136319881,19.060048829390492]]]}",9,0,0,1,0,0,0,0
"Culex tarsalis",2018.61290322581,-116.37145,43.68545,0,462,"000000000000000001cd",10.4,14.6864594894562,37,83.226781354051,32.6,-6.23784683684795,38.8378468368479,0.362153163152053,20.4621531631521,21.2621531631521,-0.337846836847947,310.061043285239,39,7,38.1098779134295,114.207547169811,36,41,104.207547169811,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.69445069937542],[-116.37883583884279,43.69269568290135],[-116.38333896924534,43.68811533183507],[-116.38320571066392,43.68249636814077],[-116.37848916061057,43.67803017367078],[-116.3710290701382,43.676458171096705],[-116.36373392395059,43.67839322255396],[-116.35944796932836,43.683080921434026],[-116.35984316983622,43.68869344017537],[-116.36476651881951,43.69304185507639],[-116.37145216971855,43.69445069937542]]]}",17,0,0,0,0,0,1,0
"Aedes sticticus",2019.65432098765,-87.88585,41.74325,0,463,"000000000000000001ce",9.8,10.7,27,100.203201911589,29.2,-10,39.2,22.1930704898447,-3.70692951015532,22.1930704898447,-3.70692951015532,928.801672640382,102.820788530466,36,28.7216248506571,302.011947431302,141.568697729988,302.011947431302,141.568697729988,"{""type"":""Polygon"",""coordinates"":[[[-87.88584957470192,41.75224910363759],[-87.89300564841645,41.75049410279079],[-87.89737003145919,41.74591377659867],[-87.8972409499834,41.74029481200161],[-87.89266976590116,41.73582859212742],[-87.88543950951212,41.73425657541017],[-87.87836912009816,41.73619164389198],[-87.87421527108125,41.740879367001845],[-87.87459836313168,41.74649188306801],[-87.87937000584574,41.75084027215082],[-87.88584957470192,41.75224910363759]]]}",17,0,0,0,0,0,1,0
"Aedes sticticus",2004.96784565916,-87.89415,41.78475,0,464,"000000000000000001cf",9.7,10.6161676646707,27,100.281269461078,29.0861077844311,-10.0611976047904,39.1473053892216,22.0726946107784,-3.87125748502994,22.0726946107784,-3.87125748502994,930.281437125749,103.500598802395,36,28.762874251497,302.719760479042,141.863473053892,302.719760479042,141.863473053892,"{""type"":""Polygon"",""coordinates"":[[[-87.89414796176239,41.793749957142005],[-87.9013086667319,41.7919949559713],[-87.90567587310822,41.78741462926362],[-87.90554670665179,41.781795664685276],[-87.90097256456654,41.77732944533763],[-87.89373763133871,41.77575742891353],[-87.88666266840404,41.777692497042466],[-87.88250613121757,41.782380219650115],[-87.88288946967725,41.787992735771745],[-87.88766419941943,41.792341125389676],[-87.89414796176239,41.793749957142005]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2021.66666666667,-119.73295,37.08695,0,465,"000000000000000001d0",16.1416124837451,15.6146944083225,44.8413524057217,67.8293758127438,36.3016905071522,1.7110533159948,34.5906371911573,9.13797139141742,24.9305591677503,24.9305591677503,7.84642392717815,480.383615084525,87.6371911573472,0.00520156046814044,81.4954486345904,243.971391417425,5.00520156046814,5.00520156046814,239.208062418726,"{""type"":""Polygon"",""coordinates"":[[[-119.7329499579598,37.09594876520412],[-119.73964316123555,37.09419379828829],[-119.74372536397655,37.0896135261061],[-119.7436047729654,37.08399455955056],[-119.73932922702674,37.07952828451553],[-119.73256640185551,37.07795623708814],[-119.72595311725014,37.07989134253661],[-119.72206793737311,37.084579118257025],[-119.72242639899403,37.090191628512805],[-119.7268895067294,37.094539961536164],[-119.7329499579598,37.09594876520412]]]}",10,0,0,1,0,0,0,0
"Culex tarsalis",2018.84905660377,-116.47935,43.70205,0,466,"000000000000000001d1",10.4,14.8,37,83.9041878453039,32.7942541436464,-6.39966850828729,39.1939226519337,0.200331491712707,20.5124861878453,21.338453038674,-0.4,301.763535911602,37.3447513812155,7,36.3480662983425,110.461878453039,36,40.8718232044199,101.774585635359,"{""type"":""Polygon"",""coordinates"":[[[-116.47934903790883,43.71104747349635],[-116.48673475128324,43.70929245688443],[-116.49123912790036,43.704712105598716],[-116.49110583179191,43.69909314191238],[-116.48638797607109,43.69462694766649],[-116.47892582125513,43.69305494521718],[-116.47162865632721,43.69498999652426],[-116.46734151513992,43.69967769519059],[-116.46773682439637,43.70529021395553],[-116.4726615359912,43.709638629084296],[-116.47934903790883,43.71104747349635]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2019.11320754717,-116.33825,43.50285,0,467,"000000000000000001d2",10.3377777777778,14.3807777777778,37,82.3837888888889,32.2694444444444,-6,38.2694444444444,0.5,20.3886666666667,21.0984444444444,-0.211333333333333,281.658888888889,34.3288888888889,7,34.4422222222222,98.4277777777778,35,41,87.7555555555556,"{""type"":""Polygon"",""coordinates"":[[[-116.3382497032746,43.511850511236815],[-116.34561099643646,43.510095496274396],[-116.35010048601029,43.505515147614204],[-116.34996763818225,43.49989618383256],[-116.34526537971183,43.4954299869052],[-116.3378278851571,43.49385798296306],[-116.33055483572141,43.4957930360671],[-116.32628186900867,43.50048073729094],[-116.32667587916501,43.50609325577354],[-116.33158431326176,43.51044166817713],[-116.3382497032746,43.511850511236815]]]}",15,0,0,0,0,1,0,0
"Culex quinquefasciatus",2019,-81.55295,28.68735,0,468,"000000000000000001d3",21.6513157894737,11.8,47.3581871345029,46.9677339181287,32.9,8.33581871345029,24.5641812865497,27.1513157894737,16.3419590643275,27.1513157894737,15.2381578947368,1247.68274853801,183,52.1315789473684,46,522.976608187135,173.635964912281,522.976608187135,206.504385964912,"{""type"":""Polygon"",""coordinates"":[[[-81.55294953567807,28.69634902903022],[-81.55903577871868,28.694594114043387],[-81.56274795829694,28.69001392452332],[-81.56263849935839,28.68439495497483],[-81.55875062296656,28.679928595516095],[-81.55260074098724,28.678356501084778],[-81.54658685845013,28.68029166311306],[-81.54305398351208,28.6849795193533],[-81.5433801458237,28.690592020711858],[-81.54743867173468,28.694940267936932],[-81.55294953567807,28.69634902903022]]]}",17,0,0,0,0,0,1,0
"Aedes communis",2018.46666666667,-149.26435,63.87935,0,469,"000000000000000001d4",-4.14863692688971,10.740458488228,25,115.535346964064,18.4666666666667,-23.9016728624535,42.3683395291202,10.9513011152416,-11.3539653035936,10.9513011152416,-18.1627633209418,406.423172242875,80,11,65.8754646840149,208.113382899628,42.9052044609665,208.113382899628,57.9052044609665,"{""type"":""Polygon"",""coordinates"":[[[-149.26434998214214,63.88834596730734],[-149.27647950307752,63.8865906810396],[-149.28387532653912,63.88200990060221],[-149.28365438223867,63.8763909525689],[-149.27590678971802,63.87192519661698],[-149.26365514891913,63.87035343814303],[-149.25167426676322,63.872288195767666],[-149.24463367271466,63.87697547639019],[-149.24528074482535,63.88258804123293],[-149.25336705851703,63.88693690181216],[-149.26434998214214,63.88834596730734]]]}",8,0,1,0,0,0,0,0
"Aedes vexans",2016.55357142857,-112.01395,40.80535,0,470,"000000000000000001d5",10.9,12.831795511222,32,91.6077930174564,33.1,-6.7,39.8,9.85261845386534,23.0526184538653,23.0526184538653,-0.7,414.754364089775,54,20,27.9812967581047,146.725685785536,70.5586034912718,70.5586034912718,91.6970074812968,"{""type"":""Polygon"",""coordinates"":[[[-112.01394727467441,40.8143485426621],[-112.02100123581286,40.81259354902586],[-112.02530336822836,40.80801323431109],[-112.02517616028331,40.80239426929766],[-112.02067019599869,40.79792803770156],[-112.01354305753152,40.796356014458375],[-112.00657350800591,40.798291090795644],[-112.00247892931293,40.802978825085496],[-112.00285658821022,40.80859133991713],[-112.00756016622317,40.81293971708703],[-112.01394727467441,40.8143485426621]]]}",14,0,0,0,1,0,0,0
"Aedes communis",2018.60784313725,-71.30245,44.05895,0,471,"000000000000000001d6",5.19977528089888,12.8293258426966,30.4741573033708,97.0890449438202,25.5361797752809,-15.7097752808989,41.2459550561798,0.503707865168539,-6.54123595505618,17.3022471910112,-7.90966292134831,1256.38764044944,126.798876404494,89.0651685393258,10,350.096629213483,275.066292134831,325.061797752809,295.505617977528,"{""type"":""Polygon"",""coordinates"":[[[-71.3024527569367,44.067949462713095],[-71.30988285748596,44.06619444311815],[-71.31441429335209,44.06161408708434],[-71.31428018237277,44.05599512357038],[-71.309533976468,44.05152893417375],[-71.30202699825274,44.04995693442414],[-71.29468600011394,44.051891982481514],[-71.29037309482781,44.056579676522745],[-71.29077076532045,44.06219219579829],[-71.29572506351661,44.06654061585535],[-71.3024527569367,44.067949462713095]]]}",5,1,0,0,0,0,0,0
"Culex tarsalis",2018.63865546218,-116.37145,43.69375,0,472,"000000000000000001d7",10.3614617940199,14.7,37,83.3008748615725,32.6482834994463,-6.28471760797342,38.9330011074197,0.315282392026578,20.4152823920266,21.2152823920266,-0.384717607973422,313.201550387597,39.3853820598007,7,38.0044296788483,115.666666666667,36,41,105.764119601329,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.70274908643589],[-116.37883686074895,43.70099406989289],[-116.38334061412536,43.69641371871691],[-116.38320733678445,43.6907947550266],[-116.3784901340372,43.68632856066864],[-116.37102901161407,43.68475655815694],[-116.36373285627245,43.68669160953912],[-116.35944630849475,43.691379308312335],[-116.35984156336534,43.696991827065474],[-116.36476559350845,43.70134024208035],[-116.37145216971855,43.70274908643589]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2021.86842105263,-96.59255,39.21175,0,473,"000000000000000001d8",12.0771794871795,13.1839743589744,31,100.619551282051,32.7788461538462,-9.36653846153846,42.1453846153846,22.2929487179487,-1.43692307692308,24.7225641025641,-1.43692307692308,856.866666666667,135.45641025641,19.4051282051282,51.9102564102564,355.45641025641,68.4051282051282,325.526923076923,68.4051282051282,"{""type"":""Polygon"",""coordinates"":[[[-96.59255205952768,39.22075054908056],[-96.59944319149382,39.21899556724132],[-96.60364605826949,39.21441527130443],[-96.60352183725296,39.20879630560999],[-96.59911987290728,39.20433005483587],[-96.59215716777092,39.202758020915574],[-96.58534841895248,39.204693110105175],[-96.58134835303203,39.20938086268639],[-96.58171734755376,39.21499337549799],[-96.58631238883166,39.21934173317742],[-96.59255205952768,39.22075054908056]]]}",15,0,0,0,0,1,0,0
"Culex quinquefasciatus",2019.39285714286,-81.32885,28.40515,0,474,"000000000000000001d9",22.2,11.4069016152717,48,44.5817914831131,32.8906020558003,9.29016152716593,23.6004405286344,27.3069016152717,17.2,27.3906020558003,16.1,1219.9295154185,186,52.6461086637298,48.3994126284875,524.016152716593,165,503.080763582966,186.167400881057,"{""type"":""Polygon"",""coordinates"":[[[-81.32884849403504,28.414150359761848],[-81.33491844667854,28.412395446362872],[-81.33862069524871,28.407815259370487],[-81.33851153528025,28.402196289730558],[-81.33463406362469,28.39772992769028],[-81.3285006322965,28.39615783182162],[-81.32250283699537,28.398092995580065],[-81.31897941766607,28.402780854282465],[-81.31930471328955,28.40839335536887],[-81.32335238064493,28.412741599970378],[-81.32884849403504,28.414150359761848]]]}",17,0,0,0,0,0,1,0
"Culex tarsalis",2021.27272727273,-110.83535,31.89945,0,475,"000000000000000001da",18.3180281690141,16.4035211267606,47.2,67.4944788732394,35.7956338028169,1.53154929577465,34.2640845070423,26.3985915492958,21.5956338028169,27.0676056338028,9.96112676056338,381.930985915493,87.0140845070423,4,75.2887323943662,202.767605633803,21.9704225352113,169.57323943662,84.1788732394366,"{""type"":""Polygon"",""coordinates"":[[[-110.83534889793495,31.9084490955768],[-110.8416379048284,31.906694161873766],[-110.84547369517512,31.90211394256018],[-110.84536051641224,31.89649497408979],[-110.84134313364805,31.892028645059515],[-110.83498849079518,31.890456567569892],[-110.82877437089317,31.892391709205047],[-110.82512380346488,31.897079536423984],[-110.8254607547808,31.902692040989947],[-110.82965443636753,31.90704031913879],[-110.83534889793495,31.9084490955768]]]}",7,0,1,0,0,0,0,0
"Aedes triseriatus",2024,-73.45215,41.75985,0,476,"000000000000000001db",8.41169305724726,12.0747868453106,31.4299634591961,90.2169671132765,27.3634591961023,-10.4355663824604,37.7990255785627,17.5596833130329,-2.44847746650426,19.6771010962241,-3.67527405602923,1166.86479902558,106.94275274056,78.9427527405603,8.75639464068209,314.019488428745,253.734470158343,312.697929354446,257.332521315469,"{""type"":""Polygon"",""coordinates"":[[[-73.45214970199453,41.76885033685957],[-73.45930762714087,41.767095335883255],[-73.4636731388647,41.76251500948498],[-73.46354402341636,41.7568960448954],[-73.45897165681643,41.75242982523175],[-73.45173953077247,41.75085780863174],[-73.44466731300693,41.75279287697243],[-73.44051238934337,41.75748059988149],[-73.44089557990065,41.76309311596982],[-73.44566845671267,41.767441505266596],[-73.45214970199453,41.76885033685957]]]}",5,1,0,0,0,0,0,0
"Aedes communis",2021,-92.10225,46.81455,0,477,"000000000000000001dc",3.75681098204857,10.5051742344245,24,106.843600844773,24.4503695881732,-18.1760295670539,42.626399155227,16.770116156283,-10.8151003167899,16.770116156283,-10.8151003167899,746.572333685322,99.7159450897571,18.7307286166843,46.1288278775079,293.498416050686,75.1626187961985,293.498416050686,75.1626187961985,"{""type"":""Polygon"",""coordinates"":[[[-92.10225067601084,46.82354905891315],[-92.11005286264721,46.821794014997046],[-92.11481112650304,46.817213620251735],[-92.11467018152497,46.81159465814388],[-92.10968632424228,46.807128508283576],[-92.10180360848193,46.80555653054433],[-92.09409517297377,46.80749155210715],[-92.08956629422485,46.8121792084396],[-92.08998375502387,46.817791731877385],[-92.09518606761698,46.8221401921153],[-92.10225067601084,46.82354905891315]]]}",17,0,0,0,0,0,1,0
"Aedes fitchii",2019.57692307692,-121.99055,45.81855,0,478,"000000000000000001dd",8.55620985010707,10.5972162740899,39,56.2358029978587,24.4601713062099,-2.15374732334047,26.6139186295503,2.24625267665953,15.8434689507495,15.9087794432548,1.67387580299786,2512.8704496788,435.807280513919,24.0289079229122,68.9710920770878,1233.88758029979,136.886509635974,152.886509635974,1167.90578158458,"{""type"":""Polygon"",""coordinates"":[[[-121.9905482303089,45.82755087031232],[-121.9982096492023,45.82579583546368],[-122.00288209998223,45.82121545515081],[-122.00274374113064,45.81559649251858],[-121.99784979202776,45.811130327918356],[-121.99010922427796,45.80955834197327],[-121.98253979672339,45.81149337341372],[-121.97809262507964,45.81618104380477],[-121.97850259952546,45.821793565690925],[-121.983611083734,45.82614201094861],[-121.9905482303089,45.82755087031232]]]}",1,1,0,0,0,0,0,0
"Aedes communis",2021.28571428571,-110.53655,44.95535,0,479,"000000000000000001de",1.32952069716776,15.649128540305,38,85.487559912854,23.8696078431373,-16.8127450980392,40.6823529411765,9.81840958605665,-4.37244008714597,12.3994553376906,-9.51285403050109,531.901960784314,63.7788671023965,32.2777777777778,19.6252723311547,169.191721132898,109.901960784314,154.100217864924,120.529411764706,"{""type"":""Polygon"",""coordinates"":[[[-110.53655345454565,44.964349170184164],[-110.54409873422284,44.96259414293539],[-110.54870038513165,44.95801377471903],[-110.5485641593046,44.95239481164744],[-110.54374438833548,44.94792863469295],[-110.53612109965114,44.94635664187007],[-110.52866636042138,44.94829168158952],[-110.52428660057191,44.952979363763774],[-110.52469039779507,44.95859188434931],[-110.52972146922617,44.962940317051306],[-110.53655345454565,44.964349170184164]]]}",8,0,1,0,0,0,0,0
"Aedes sticticus",2006.75656324582,-87.89415,41.82625,0,480,"000000000000000001df",9.7,10.5820143884892,26.8201438848921,99.9202517985611,29.0075539568345,-9.9931654676259,39.0007194244604,22.036690647482,-3.8,22.036690647482,-3.8,925.658273381295,103.161870503597,36,28.8621103117506,303.016786570743,141.317745803357,303.016786570743,141.317745803357,"{""type"":""Polygon"",""coordinates"":[[[-87.89414796176239,41.835246351545386],[-87.90131330724778,41.833491350050394],[-87.90568334260281,41.82891102282654],[-87.90555409099512,41.82329205826691],[-87.90097698499204,41.81882583944643],[-87.89373736557455,41.817253823315845],[-87.88665781997483,41.819188891091486],[-87.8824985892434,41.82387661319634],[-87.88288217460433,41.82948912937348],[-87.88765999754709,41.83383751952718],[-87.89414796176239,41.835246351545386]]]}",14,0,0,0,1,0,0,0
