"scientificName","decimalLatitude","decimalLongitude","year"
"Culex tarsalis",39.100774,-96.563075,2020
"Culex tarsalis",39.040431,-95.19215,2020
"Culex tarsalis",39.110446,-96.612935,2020
"Culex tarsalis",39.110446,-96.612935,2020
"Culex tarsalis",39.110446,-96.612935,2020
"Culex tarsalis",39.110446,-96.612935,2020
"Culex tarsalis",39.110446,-96.612935,2020
"Culex tarsalis",39.207794,-96.594939,2020
"Culex tarsalis",39.207794,-96.594939,2020
"Culex tarsalis",39.039113,-95.206699,2020
"Culex tarsalis",43.5284,-116.325,2020
"Culex tarsalis",43.5029,-116.335,2020
"Culex tarsalis",43.6067,-116.196,2020
"Culex tarsalis",43.472,-116.394,2020
"Culex tarsalis",43.6963,-116.394,2020
"Culex tarsalis",43.6991,-116.362,2020
"Culex tarsalis",43.63,-116.329,2020
"Culex tarsalis",43.527,-116.322,2020
"Culex tarsalis",43.6368,-116.198,2020
"Culex tarsalis",43.6929,-116.387,2020
"Culex tarsalis",43.6027,-116.361,2020
"Culex tarsalis",43.4927,-116.401,2020
"Culex tarsalis",43.6027,-116.361,2020
"Culex tarsalis",43.4904,-116.274,2020
"Culex tarsalis",43.5359,-116.42,2020
"Culex tarsalis",43.5844,-116.288,2020
"Culex tarsalis",43.6523,-116.294,2020
"Culex tarsalis",43.5073,-116.45,2020
"Culex tarsalis",41.8871,-87.9062,2020
"Culex tarsalis",41.8755,-87.8258,2020
"Culex tarsalis",41.7374,-87.8194,2020
"Culex tarsalis",41.8755,-87.8258,2020
"Culex tarsalis",41.8308,-87.8399,2020
"Culex tarsalis",41.8238,-87.8939,2020
"Culex tarsalis",41.8871,-87.9062,2020
"Culex tarsalis",41.8559,-87.8883,2020
"Culex tarsalis",41.8559,-87.8883,2020
"Culex tarsalis",41.8755,-87.8258,2020
"Culex tarsalis",41.8755,-87.8258,2020
"Culex tarsalis",41.8871,-87.9062,2020
"Culex tarsalis",39.687,-85.96,2020
"Culex tarsalis",43.6787,-116.477,2020
"Culex tarsalis",43.5129,-116.345,2020
"Culex tarsalis",43.6528,-116.404,2020
"Culex tarsalis",41.8933,-87.8264,2020
"Culex tarsalis",41.8308,-87.8399,2020
"Culex tarsalis",41.8559,-87.8883,2020
"Culex tarsalis",39.894,-86.143,2020
"Culex tarsalis",40.819146,-96.701711,2020
"Culex tarsalis",30.498027,-97.558606,2020
"Culex tarsalis",30.3575,-97.7234,2020
"Culex tarsalis",40.658444,-111.963568,2020
"Culex tarsalis",35.37315,-119.018713,2020
"Culex tarsalis",36.692617,-121.28002,2020
"Culex tarsalis",30.3575,-97.7234,2020
"Culex tarsalis",32.78233,-117.067055,2020
"Culex tarsalis",38.674307,-123.253422,2020
"Culex tarsalis",39.094055,-96.611767,2020
"Culex tarsalis",38.555328,-121.672783,2020
"Culex tarsalis",37.481048,-122.190117,2020
"Culex tarsalis",41.8871,-87.9062,2020
"Culex tarsalis",41.8755,-87.8258,2020
"Culex tarsalis",41.8607,-87.8307,2020
"Culex tarsalis",41.8559,-87.8883,2020
"Culex tarsalis",41.7397,-87.8851,2020
"Culex tarsalis",30.3575,-97.7234,2020
"Culex tarsalis",36.507333,-121.183698,2020
"Culex tarsalis",31.772897,-110.857362,2020
"Culex tarsalis",36.691082,-121.291505,2020
"Culex tarsalis",47.1282,-99.241334,2020
"Culex tarsalis",47.1282,-99.241334,2020
"Culex tarsalis",37.532814,-122.321146,2019
"Culex tarsalis",31.8,-110.834,2019
"Culex tarsalis",31.844,-110.879,2019
"Culex tarsalis",31.901,-110.833,2019
"Culex tarsalis",31.900587,-110.833375,2019
"Culex tarsalis",31.91068,-110.83549,2019
"Culex tarsalis",31.900587,-110.833375,2019
"Culex tarsalis",31.800204,-110.833873,2019
"Culex tarsalis",31.843809,-110.879072,2019
"Culex tarsalis",31.800204,-110.833873,2019
"Culex tarsalis",31.843809,-110.879072,2019
"Culex tarsalis",31.900587,-110.833375,2019
"Culex tarsalis",37.532775,-122.32128,2019
"Culex tarsalis",33.330827,-97.586518,2019
"Culex tarsalis",26.179397,-98.331413,2019
"Culex tarsalis",37.539258,-122.300255,2019
"Culex tarsalis",31.8,-110.834,2019
"Culex tarsalis",37.082,-119.728,2019
"Culex tarsalis",37.092865,-119.726034,2019
"Culex tarsalis",37.10878,-119.73228,2019
"Culex tarsalis",37.092865,-119.726034,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",40.177599,-112.452452,2019
"Culex tarsalis",31.800204,-110.833873,2019
"Culex tarsalis",37.081507,-119.727648,2019
"Culex tarsalis",31.800204,-110.833873,2019
"Culex tarsalis",37.081507,-119.727648,2019
"Culex tarsalis",40.0847,-122.0541,2019
"Culex tarsalis",35.412,-99.072,2019
"Culex tarsalis",33.321,-97.586,2019
"Culex tarsalis",35.4,-99.081,2019
"Culex tarsalis",39.086,-96.572,2019
"Culex tarsalis",43.5671,-116.137,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.658,-116.421,2019
"Culex tarsalis",43.6523,-116.294,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6991,-116.362,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6145,-116.225,2019
"Culex tarsalis",43.6391,-116.414,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.7038,-116.505,2019
"Culex tarsalis",43.6855,-116.369,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.5778,-116.142,2019
"Culex tarsalis",43.5671,-116.137,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.686,-116.388,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",43.7038,-116.505,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6764,-116.374,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6523,-116.294,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.698,-116.477,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.5659,-116.132,2019
"Culex tarsalis",43.6766,-116.387,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6236,-116.271,2019
"Culex tarsalis",43.6991,-116.362,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",41.8755,-87.8258,2019
"Culex tarsalis",43.6605,-116.281,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.5726,-116.142,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",37.10878,-119.73228,2019
"Culex tarsalis",37.10878,-119.73228,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",65.168706,-147.491288,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",40.166605,-112.505883,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",35.395369,-99.057236,2019
"Culex tarsalis",35.400494,-99.08136,2019
"Culex tarsalis",35.395369,-99.057236,2019
"Culex tarsalis",35.408883,-99.065832,2019
"Culex tarsalis",35.412147,-99.072118,2019
"Culex tarsalis",35.408883,-99.065832,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",39.086224,-96.572494,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",35.412147,-99.072118,2019
"Culex tarsalis",35.400494,-99.08136,2019
"Culex tarsalis",39.086224,-96.572494,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",41.730483,-111.842325,2019
"Culex tarsalis",38.278,-109.35,2019
"Culex tarsalis",32.571,-106.801,2019
"Culex tarsalis",35.413,-99.064,2019
"Culex tarsalis",31.198,-84.495,2019
"Culex tarsalis",40.188,-112.495,2019
"Culex tarsalis",33.376,-97.581,2019
"Culex tarsalis",33.321,-97.586,2019
"Culex tarsalis",33.321,-97.586,2019
"Culex tarsalis",33.373,-97.584,2019
"Culex tarsalis",38.249,-109.401,2019
"Culex tarsalis",35.413,-99.064,2019
"Culex tarsalis",33.409,-97.644,2019
"Culex tarsalis",38.278,-109.35,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.6764,-116.374,2019
"Culex tarsalis",43.6791,-116.35,2019
"Culex tarsalis",43.6973,-116.401,2019
"Culex tarsalis",43.6764,-116.374,2019
"Culex tarsalis",43.6528,-116.404,2019
"Culex tarsalis",43.698,-116.477,2019
"Culex tarsalis",43.6973,-116.401,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.6756,-116.307,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.6753,-116.367,2019
"Culex tarsalis",43.6432,-116.255,2019
"Culex tarsalis",43.4904,-116.274,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.6985,-116.388,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6492,-116.297,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.6605,-116.281,2019
"Culex tarsalis",43.5129,-116.345,2019
"Culex tarsalis",43.5726,-116.142,2019
"Culex tarsalis",43.6753,-116.367,2019
"Culex tarsalis",43.5778,-116.142,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.6605,-116.281,2019
"Culex tarsalis",43.6236,-116.271,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.6882,-116.388,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.5671,-116.137,2019
"Culex tarsalis",43.5778,-116.142,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.5129,-116.345,2019
"Culex tarsalis",43.6457,-116.31,2019
"Culex tarsalis",43.5979,-116.183,2019
"Culex tarsalis",43.686,-116.388,2019
"Culex tarsalis",43.6523,-116.294,2019
"Culex tarsalis",43.6391,-116.414,2019
"Culex tarsalis",43.5659,-116.132,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.6492,-116.297,2019
"Culex tarsalis",43.6985,-116.388,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.6659,-116.448,2019
"Culex tarsalis",41.8871,-87.9062,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.6985,-116.388,2019
"Culex tarsalis",43.5979,-116.183,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",46.7755,-114.071,2019
"Culex tarsalis",47.9936,-106.721,2019
"Culex tarsalis",46.7755,-114.071,2019
"Culex tarsalis",48.0021,-106.718,2019
"Culex tarsalis",43.7246,-116.255,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.5129,-116.345,2019
"Culex tarsalis",43.6973,-116.401,2019
"Culex tarsalis",43.6663,-116.299,2019
"Culex tarsalis",43.6806,-116.356,2019
"Culex tarsalis",43.6457,-116.31,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.6801,-116.312,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.686,-116.388,2019
"Culex tarsalis",43.6523,-116.294,2019
"Culex tarsalis",43.5145,-116.458,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.4904,-116.274,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.7246,-116.255,2019
"Culex tarsalis",46.7755,-114.071,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.6605,-116.281,2019
"Culex tarsalis",43.4836,-116.423,2019
"Culex tarsalis",43.5671,-116.137,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.6801,-116.312,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.472,-116.394,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6806,-116.356,2019
"Culex tarsalis",43.6145,-116.225,2019
"Culex tarsalis",43.6663,-116.299,2019
"Culex tarsalis",43.6145,-116.225,2019
"Culex tarsalis",43.6882,-116.388,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.5957,-116.237,2019
"Culex tarsalis",43.5073,-116.45,2019
"Culex tarsalis",43.698,-116.477,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",43.6663,-116.299,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6991,-116.362,2019
"Culex tarsalis",43.5073,-116.45,2019
"Culex tarsalis",43.4932,-116.438,2019
"Culex tarsalis",43.6855,-116.369,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.6791,-116.35,2019
"Culex tarsalis",43.6162,-116.345,2019
"Culex tarsalis",43.5979,-116.183,2019
"Culex tarsalis",43.6991,-116.362,2019
"Culex tarsalis",43.6791,-116.35,2019
"Culex tarsalis",43.5726,-116.142,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.6757,-116.393,2019
"Culex tarsalis",43.6017,-116.176,2019
"Culex tarsalis",43.6523,-116.294,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.4836,-116.423,2019
"Culex tarsalis",43.6756,-116.307,2019
"Culex tarsalis",43.572,-116.149,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.572,-116.149,2019
"Culex tarsalis",43.5534,-116.119,2019
"Culex tarsalis",43.4904,-116.274,2019
"Culex tarsalis",43.6882,-116.388,2019
"Culex tarsalis",43.4922,-116.429,2019
"Culex tarsalis",43.6889,-116.359,2019
"Culex tarsalis",43.6352,-116.29,2019
"Culex tarsalis",43.5115,-116.332,2019
"Culex tarsalis",43.4836,-116.423,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.6457,-116.31,2019
"Culex tarsalis",43.6855,-116.369,2019
"Culex tarsalis",43.472,-116.394,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.686,-116.388,2019
"Culex tarsalis",43.6112,-116.216,2019
"Culex tarsalis",43.5964,-116.263,2019
"Culex tarsalis",43.6492,-116.297,2019
"Culex tarsalis",43.6017,-116.176,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.5129,-116.345,2019
"Culex tarsalis",43.5844,-116.288,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",43.4932,-116.438,2019
"Culex tarsalis",43.6756,-116.307,2019
"Culex tarsalis",43.6236,-116.271,2019
"Culex tarsalis",43.5964,-116.263,2019
"Culex tarsalis",43.6757,-116.393,2019
"Culex tarsalis",43.6723,-116.407,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.6764,-116.374,2019
"Culex tarsalis",47.9936,-106.721,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.5751,-116.154,2019
"Culex tarsalis",43.6391,-116.414,2019
"Culex tarsalis",43.5671,-116.137,2019
"Culex tarsalis",48.0021,-106.718,2019
"Culex tarsalis",47.9936,-106.721,2019
"Culex tarsalis",40.815536,-104.745591,2019
"Culex tarsalis",37.092865,-119.726034,2019
"Culex tarsalis",37.10878,-119.73228,2019
"Culex tarsalis",31.772897,-110.857362,2019
"Culex tarsalis",40.815536,-104.745591,2019
"Culex tarsalis",35.396179,-99.073429,2019
"Culex tarsalis",32.590694,-106.842542,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",37.031342,-119.262184,2019
"Culex tarsalis",47.1282,-99.241334,2019
"Culex tarsalis",33.40123,-97.57,2019
"Culex tarsalis",40.177599,-112.452452,2019
"Culex tarsalis",40.19575,-112.422302,2019
"Culex tarsalis",39.053555,-95.19707,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",33.372972,-97.583553,2019
"Culex tarsalis",33.376482,-97.580944,2019
"Culex tarsalis",33.409372,-97.64428,2019
"Culex tarsalis",38.277972,-109.350332,2019
"Culex tarsalis",38.249006,-109.400993,2019
"Culex tarsalis",38.277972,-109.350332,2019
"Culex tarsalis",40.187554,-112.495417,2019
"Culex tarsalis",32.571443,-106.800899,2019
"Culex tarsalis",31.198457,-84.494913,2019
"Culex tarsalis",47.204316,-99.185689,2019
"Culex tarsalis",47.116026,-99.059102,2019
"Culex tarsalis",40.481497,-103.025869,2019
"Culex tarsalis",40.825683,-104.76265,2019
"Culex tarsalis",40.834431,-104.690811,2019
"Culex tarsalis",39.118912,-96.637701,2019
"Culex tarsalis",39.039113,-95.206699,2019
"Culex tarsalis",31.198457,-84.494913,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",35.413237,-99.064195,2019
"Culex tarsalis",33.372972,-97.583553,2019
"Culex tarsalis",33.376482,-97.580944,2019
"Culex tarsalis",33.409372,-97.64428,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",33.321074,-97.586357,2019
"Culex tarsalis",38.249006,-109.400993,2019
"Culex tarsalis",38.277972,-109.350332,2019
"Culex tarsalis",38.277972,-109.350332,2019
"Culex tarsalis",40.187554,-112.495417,2019
"Culex tarsalis",32.571443,-106.800899,2019
"Culex tarsalis",38.248283,-109.388273,2019
"Culex tarsalis",38.248283,-109.388273,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",40.461894,-103.02929,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",35.410599,-99.058779,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.100774,-96.563075,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",39.110446,-96.612935,2019
"Culex tarsalis",47.16165,-99.10656,2019
"Culex tarsalis",40.196,-112.422,2019
"Culex tarsalis",47.139,-99.238,2019
"Culex tarsalis",38.278,-109.35,2019
"Culex tarsalis",44.948,-110.453,2019
"Culex tarsalis",38.278,-109.35,2019
"Culex tarsalis",47.125,-99.241,2019
"Culex tarsalis",40.476,-103.025,2019
"Culex tarsalis",37.101,-119.721,2019
"Culex tarsalis",39.086,-96.572,2019
"Culex tarsalis",32.635,-106.841,2019
"Culex tarsalis",65.159,-147.505,2019
"Culex tarsalis",38.221,-109.394,2019
"Culex tarsalis",37.087,-119.733,2019
"Culex tarsalis",40.197,-112.428,2019
"Culex tarsalis",45.746,-122.314,2019
"Culex tarsalis",47.125,-99.241,2019
"Culex tarsalis",38.221,-109.394,2019
"Culex tarsalis",40.176,-112.515,2019
"Culex tarsalis",47.211,-99.185,2019
"Culex tarsalis",40.479,-103.027,2019
"Culex tarsalis",38.241,-109.38,2019
"Culex tarsalis",37.035,-119.247,2019
"Culex tarsalis",44.948,-110.453,2019
"Culex tarsalis",40.197,-112.428,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.6669,-116.295,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6355,-116.429,2019
"Culex tarsalis",43.6236,-116.271,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.5681,-116.473,2019
"Culex tarsalis",43.6783,-116.403,2019
"Culex tarsalis",43.6355,-116.429,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.5359,-116.42,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.5875,-116.292,2019
"Culex tarsalis",43.7246,-116.255,2019
"Culex tarsalis",43.6145,-116.225,2019
"Culex tarsalis",43.4836,-116.423,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.7196,-116.25,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.6882,-116.388,2019
"Culex tarsalis",43.698,-116.477,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.7038,-116.505,2019
"Culex tarsalis",43.6791,-116.35,2019
"Culex tarsalis",43.6663,-116.299,2019
"Culex tarsalis",43.5751,-116.154,2019
"Culex tarsalis",43.6528,-116.404,2019
"Culex tarsalis",43.5534,-116.119,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.4932,-116.438,2019
"Culex tarsalis",43.6753,-116.367,2019
"Culex tarsalis",43.6391,-116.414,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.6756,-116.307,2019
"Culex tarsalis",43.6483,-116.26,2019
"Culex tarsalis",43.6855,-116.369,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6492,-116.297,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6708,-116.346,2019
"Culex tarsalis",43.5979,-116.183,2019
"Culex tarsalis",43.6756,-116.307,2019
"Culex tarsalis",43.5778,-116.142,2019
"Culex tarsalis",43.7038,-116.505,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.6791,-116.35,2019
"Culex tarsalis",43.6112,-116.216,2019
"Culex tarsalis",43.472,-116.394,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.6796,-116.493,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.6679,-116.44,2019
"Culex tarsalis",43.6583,-116.467,2019
"Culex tarsalis",43.7038,-116.505,2019
"Culex tarsalis",43.5875,-116.292,2019
"Culex tarsalis",43.5029,-116.335,2019
"Culex tarsalis",43.4904,-116.274,2019
"Culex tarsalis",43.5778,-116.142,2019
"Culex tarsalis",43.5964,-116.263,2019
"Culex tarsalis",43.5129,-116.345,2019
"Culex tarsalis",43.6801,-116.312,2019
"Culex tarsalis",43.6355,-116.429,2019
"Culex tarsalis",43.6432,-116.255,2019
"Culex tarsalis",43.5392,-116.34,2019
"Culex tarsalis",43.5659,-116.132,2019
"Culex tarsalis",43.6524,-116.353,2019
"Culex tarsalis",43.6929,-116.387,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6067,-116.196,2019
"Culex tarsalis",43.6921,-116.433,2019
"Culex tarsalis",43.6942,-116.374,2019
"Culex tarsalis",43.6988,-116.382,2019
"Culex tarsalis",43.682,-116.5,2019
"Culex tarsalis",43.6391,-116.414,2019
"Culex tarsalis",43.5115,-116.332,2019
"Culex tarsalis",43.6894,-116.451,2019
"Culex tarsalis",43.6145,-116.225,2019
"Culex tarsalis",43.6862,-116.352,2019
"Culex tarsalis",43.6112,-116.216,2019
"Culex tarsalis",43.6783,-116.403,2019
"Culex tarsalis",43.572,-116.149,2019
"Culex tarsalis",43.6849,-116.496,2019
"Culex tarsalis",43.6862,-116.352,2019
