"scientificName","year","lon","lat","presence","row_code","system.index","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","forest","shrub","grass","wetland","crop","urban","water","landcover","fold","geo"
"Aedes communis",2019.48837209302,-149.19795,63.87935,0,381,"0000000000000000017c",-4.03044017358958,10.9321140731556,25,115.505616862988,18.6309361438314,-23.8196528208308,42.4505889646621,11.0209547427154,-11.1856788592684,11.0209547427154,-18.0530068195908,397.911965282083,79.5505269683819,10.8090514569126,66.160570365778,206.233106013639,41.0489770613763,206.233106013639,55.8406695598264,0,1,0,0,0,0,0,8,1,"{""type"":""Polygon"",""coordinates"":[[[-149.19795396745636,63.88834596730734],[-149.21008348839172,63.8865906810396],[-149.2174793118533,63.8820099006022],[-149.2172583675529,63.8763909525689],[-149.2095107750322,63.871925196616964],[-149.19725913423335,63.87035343814303],[-149.1852782520774,63.872288195767666],[-149.17823765802885,63.87697547639019],[-149.17888473013954,63.882588041232914],[-149.18697104383125,63.88693690181216],[-149.19795396745636,63.88834596730734]]]}"
"Aedes triseriatus",2020,-83.38725,41.67685,0,382,"0000000000000000017d",9.9,10.4996381182147,27,97.2994933655006,29.4,-8.5205066344994,37.9205066344994,22.0996381182147,-1.7,22.0996381182147,-3.0205066344994,840.024125452352,92,44.8262967430639,20.1737032569361,259.197828709288,154.826296743064,259.197828709288,158.826296743064,0,0,0,1,0,0,0,14,1,"{""type"":""Polygon"",""coordinates"":[[[-83.38725426322567,41.68584862985072],[-83.39440294727304,41.68409362952128],[-83.3987628253811,41.67951330415267],[-83.3986338794996,41.67389433952573],[-83.39406741523085,41.669428118810494],[-83.38684462124527,41.66785610162502],[-83.3797815293795,41.66979117067044],[-83.3756319696274,41.674478894582485],[-83.37601466850379,41.68009141056007],[-83.38078138553021,41.68443979878811],[-83.38725426322567,41.68584862985072]]]}"
"Aedes communis",2020.02777777778,-90.08535,45.82685,0,383,"0000000000000000017e",4.08150163220892,11.9589771490751,26.3852013057671,111.10668117519,25.4526659412405,-18.8766050054407,44.3292709466812,16.2396082698585,-11.2184983677911,17.5322089227421,-11.2184983677911,816.310119695321,110,22,44.3112078346028,312.184983677911,87.8161044613711,308.184983677911,87.8161044613711,1,0,0,0,0,0,0,5,2,"{""type"":""Polygon"",""coordinates"":[[[-90.08535021942569,45.83584925737279],[-90.0930127806611,45.83409422244995],[-90.0976859278242,45.82951384201897],[-90.09754754798944,45.82389487939104],[-90.09265286927328,45.81942871491144],[-90.08491114797464,45.817856729033494],[-90.07734059235345,45.81979176039311],[-90.07289275764947,45.82447943066912],[-90.0733027928513,45.830091952567976],[-90.0784120384876,45.83444039794824],[-90.08535021942569,45.83584925737279]]]}"
"Culex quinquefasciatus",2019,-81.19605,28.59605,0,384,"0000000000000000017f",21.9198250728863,11,46.2725947521866,45.3311370262391,32.7,9.22725947521866,23.4727405247813,27.2,16.8418367346939,27.2,15.7437317784257,1274.13702623907,186.319241982507,52.7259475218659,48.9985422740525,541.33527696793,163.819241982507,539.208454810496,190.706997084548,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-81.19605200556236,28.605048934960916],[-81.20213295244235,28.603294020488736],[-81.20584190335487,28.598713831787943],[-81.20573254161187,28.593094862209806],[-81.20184804789785,28.588628501914354],[-81.19570351418332,28.587056407017165],[-81.1896948617611,28.588991569606222],[-81.18616506093016,28.59367942664449],[-81.18649094147081,28.599291927914837],[-81.19054593716189,28.60364017428957],[-81.19605200556236,28.605048934960916]]]}"
"Aedes communis",2014,-93.46345,58.71675,0,385,"00000000000000000180",-7.54532710280374,8.9,17,141.325848909657,17.2,-32.7,49.9,9.45467289719626,-25.1,9.75467289719627,-26,412,61,14,45,165,46,156,50,0,0,0,1,0,0,0,14,1,"{""type"":""Polygon"",""coordinates"":[[[-93.46344924088889,58.72575037706352],[-93.47373275255022,58.72399518874254],[-93.4800035160866,58.719414564171416],[-93.47981682348804,58.71379561043599],[-93.47324818840882,58.709329695297846],[-93.46286008962764,58.707757848220666],[-93.45270160497061,58.70969271250085],[-93.44673248067225,58.714380144957396],[-93.44728173357471,58.71999269308165],[-93.45413784639848,58.72434139187246],[-93.46344924088889,58.72575037706352]]]}"
"Aedes communis",2002,-66.73745,45.83515,0,386,"00000000000000000181",5.2504907306434,10.6,27,97.4475245365322,24.6895310796074,-14.2931297709924,38.9826608505998,0.903925845147219,-2.27197382769902,17.3802617230098,-7.88996728462377,1107.67175572519,112.583424209378,80.2508178844057,11,319.291166848419,243.958560523446,266.62159214831,286.834242093784,1,0,0,0,0,0,0,1,1,"{""type"":""Polygon"",""coordinates"":[[[-66.73744805347147,45.8441521035343],[-66.74511175816463,45.8423970685372],[-66.74978560239097,45.837816687988024],[-66.74964720155248,45.83219772536439],[-66.74475179251044,45.82773156100549],[-66.73700891653644,45.826159575194765],[-66.72943723174691,45.828094606473485],[-66.72498873333507,45.832782276634354],[-66.72539882935219,45.83839479854591],[-66.7305088371599,45.84274324404886],[-66.73744805347147,45.8441521035343]]]}"
"Culex pipiens",2019.6,-71.21945,42.27445,0,387,"00000000000000000182",9.45130023640662,11.3781323877069,30.7813238770686,87.9325177304965,28.1810874704492,-8.45094562647754,36.6320330969267,0.449408983451537,18.2841607565012,20.6513002364066,-2.15059101654846,1152.37588652482,116.996453900709,82.9964539007092,9.50945626477541,323.432624113475,257.735224586288,260.992907801418,300.872340425532,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-71.21945104992786,42.28344843483143],[-71.22666714600572,42.28169342980677],[-71.23106812019812,42.27711309696466],[-71.2309379372948,42.2714941326089],[-71.22632841667775,42.267027919526406],[-71.21903754723853,42.26545590659031],[-71.21190788380012,42.26739097052064],[-71.20771919535582,42.272078687152785],[-71.20810548088146,42.27769120393419],[-71.2129171323049,42.28203959991937],[-71.21945104992786,42.28344843483143]]]}"
"Culex quinquefasciatus",2019,-81.50315,28.45495,0,388,"00000000000000000183",22.0008759124088,11.7843795620438,48.8437956204379,45.3104379562044,32.9008759124088,8.88613138686131,24.0147445255474,27.2486131386861,16.9056934306569,27.2494890510949,15.8008759124088,1236.42481751825,187.518248175182,50.6,49,533.500729927007,168.910948905109,522.075912408759,195.563503649635,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-81.50315029511319,28.46394960032674],[-81.50922310546422,28.462194686648168],[-81.51292709615855,28.45761449921071],[-81.5128178837423,28.45199552958688],[-81.50893858685889,28.44752916800116],[-81.50280226971368,28.44595707238559],[-81.4968016523467,28.447892235839387],[-81.49327657428789,28.45258009410825],[-81.49360202194657,28.458192595242576],[-81.49765159413927,28.462540840306044],[-81.50315029511319,28.46394960032674]]]}"
"Aedes excrucians",1999,-72.85455,44.16685,0,389,"00000000000000000184",5.0555431131019,11.4894736842105,28.0212765957447,97.8656103023516,24.871444568869,-15.1399776035834,40.0114221724524,17.2131019036954,-6.90481522956327,17.2131019036954,-8.13079507278835,1093.81858902576,119.924972004479,61.6942889137738,17.474804031355,327.077267637178,204.440089585666,327.077267637178,216.136618141097,1,0,0,0,0,0,0,5,2,"{""type"":""Polygon"",""coordinates"":[[[-72.85455435611487,44.17585079000439],[-72.86199803839925,44.174095769500504],[-72.86653775393157,44.16951541201993],[-72.86640339360015,44.16389644855851],[-72.86164851301585,44.15943026063947],[-72.85412781961365,44.15785826171244],[-72.8467734092675,44.15979330877965],[-72.84245262059807,44.16448100141159],[-72.84285101357358,44.17009352084271],[-72.84781436476491,44.174441942401444],[-72.85455435611487,44.17585079000439]]]}"
"Culex tarsalis",2019.05128205128,-116.29675,43.65225,0,390,"00000000000000000185",10.3956069364162,14.4045086705202,37,83.0594797687861,32.5452023121387,-6.02023121387283,38.5654335260116,0.438381502890173,20.5383815028902,21.2452023121387,-0.261618497109827,317.339884393064,39.8104046242775,7.95491329479769,37.0300578034682,115.840462427746,36.9549132947977,41.9549132947977,106.131791907514,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-116.29675330887125,43.66124823293146],[-116.30413289364864,43.65949321673295],[-116.30863353415388,43.65491286610524],[-116.30850035054983,43.64929390239502],[-116.30378640917861,43.6448277074771],[-116.29633044319972,43.64325570465365],[-116.28903933039163,43.6451907564111],[-116.28475574648861,43.64987845571839],[-116.2851507297198,43.655490974412565],[-116.2900713562483,43.659839388858344],[-116.29675330887125,43.66124823293146]]]}"
"Aedes communis",2012,-116.06435,51.34635,0,391,"00000000000000000186",0.557511961722488,12.3358851674641,32,82.3848516746411,20.4268899521531,-17.540956937799,37.9678468899521,9.2756937799043,-4.40545454545455,10.9207655502392,-10.0537799043062,586.2,74.6411483253588,30.0813397129187,25.1885167464115,193.392344497608,103.868899521531,193.38947368421,135.470813397129,1,0,0,0,0,0,0,1,1,"{""type"":""Polygon"",""coordinates"":[[[-116.06434496196565,51.35535129593441],[-116.07289371289049,51.35359620602846],[-116.07810707516794,51.349015738084844],[-116.0779523992676,51.343396778638976],[-116.07249171624235,51.33893070353659],[-116.06385514174735,51.33735876741459],[-116.05540949931766,51.33929373888135],[-116.05044728664161,51.343981323911066],[-116.0509044352687,51.349593855215886],[-116.05660435694969,51.353942391430955],[-116.06434496196565,51.35535129593441]]]}"
"Culex tarsalis",2018.85810810811,-116.38805,43.69375,0,392,"00000000000000000187",10.3765486725664,14.7,37,83.2676880530973,32.6482300884956,-6.3,38.9482300884956,0.3,20.4,21.2,-0.4,310.128318584071,39,7,38.0597345132743,114.356194690265,36,41,104.768805309735,0,0,0,0,1,0,0,15,2,"{""type"":""Polygon"",""coordinates"":[[[-116.38804448473843,43.70274908643589],[-116.39542917576885,43.70099406989289],[-116.39993292914524,43.69641371871691],[-116.39979965180433,43.6907947550266],[-116.39508244905707,43.68632856066864],[-116.38762132663395,43.68475655815694],[-116.38032517129234,43.68669160953912],[-116.37603862351466,43.691379308312335],[-116.37643387838519,43.696991827065474],[-116.38135790852833,43.701340242080356],[-116.38804448473843,43.70274908643589]]]}"
"Culex tarsalis",2019.12941176471,-116.29675,43.66885,0,393,"00000000000000000188",10.4345062429058,14.4562996594779,37,83.2432690124858,32.6850170261067,-6.03677639046538,38.7217934165721,0.46322360953462,20.5939841089671,21.3213393870602,-0.238024971623156,317.972758229285,39.8399545970488,7.45402951191828,37.8206583427923,116.964812712826,36.4540295119183,41.489216799092,106.964812712826,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-116.29675330887125,43.67784946615345],[-116.3041349349472,43.67609444981719],[-116.30863681986786,43.671514098970256],[-116.30850359879128,43.665895135268],[-116.30378835363774,43.66142894057397],[-116.29633032629538,43.65985693787518],[-116.28903719766133,43.66179198948257],[-116.2847524289065,43.66647968857631],[-116.28514752072958,43.67209220729407],[-116.2900695079024,43.6764406219674],[-116.29675330887125,43.67784946615345]]]}"
"Aedes sticticus",2016.33333333333,-76.74725,38.93785,0,394,"00000000000000000189",12.7304402515723,11.6557232704403,33,83.8015849056604,30.3586163522013,-4.51509433962264,34.8737106918239,23.297358490566,1.66251572327044,23.297358490566,1.66251572327044,1074.7786163522,109,71,12,306.374842767296,233.023899371069,306.374842767296,233.023899371069,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-76.74725147554994,38.94685026687265],[-76.75411590455748,38.94509528700679],[-76.75830249234141,38.94051499421105],[-76.75817876109987,38.934896028402704],[-76.75379385210509,38.930429774420496],[-76.74685811310434,38.92885773871415],[-76.74007573468784,38.93079283005369],[-76.73609116827163,38.93548058569467],[-76.73645874182448,38.94109309816833],[-76.74103598371484,38.94544145258742],[-76.74725147554994,38.94685026687265]]]}"
"Aedes triseriatus",2019,-91.65405,42.18315,0,395,"0000000000000000018a",8.60751515151515,11.8,27,107.428206060606,29.3,-13.3345454545455,42.6345454545455,21.6810909090909,-6.2,21.6810909090909,-6.2,883,116,26,43,334,91,334,91,0,0,0,0,1,0,0,15,3,"{""type"":""Polygon"",""coordinates"":[[[-91.65405305182585,42.192148340762124],[-91.66125871582297,42.190393336460524],[-91.66565333036245,42.18581300476931],[-91.66552333889943,42.1801940403718],[-91.66092048129383,42.17572782611387],[-91.65364014658415,42.174155812523374],[-91.64652078514915,42.17609087724143],[-91.64233815190927,42.18077859499466],[-91.6427238824077,42.186391111652284],[-91.64752858019456,42.19073950644288],[-91.65405305182585,42.192148340762124]]]}"
"Aedes sticticus",2013.8,-76.92155,39.00425,0,396,"0000000000000000018b",12.8298865069357,11.8,33,85.2661412358134,30.799369482976,-4.69697351828499,35.496343001261,23.6266078184111,1.58398486759142,23.6266078184111,1.58398486759142,1064.34804539723,105.505674653216,70.6620428751576,12,299.747793190416,229.395964691047,299.747793190416,229.395964691047,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-76.92154881752704,39.01324628155846],[-76.928419686155,39.011491301215635],[-76.93261019974211,39.006911007660676],[-76.93248635038907,39.00129204187987],[-76.92809732836706,38.99682578867305],[-76.92115508627633,38.99525375339838],[-76.91436634843566,38.99718884421829],[-76.91037804419668,39.00187659911973],[-76.91074596042844,39.00748911167508],[-76.9153274947768,39.01183746688218],[-76.92154881752704,39.01324628155846]]]}"
"Aedes communis",2014,-93.45515,58.72505,0,397,"0000000000000000018c",-7.5648590021692,8.9,17,141.308557483731,17.2,-32.7,49.9,9.4351409978308,-25.1,9.7351409978308,-26,412,61,14,45,165,46,156,50,0,0,0,0,0,0,1,18,1,"{""type"":""Polygon"",""coordinates"":[[[-93.4551463947274,58.734048764123976],[-93.46543235903317,58.732293575669324],[-93.4717046174516,58.72771295088542],[-93.47151787947179,58.722093997157764],[-93.46494767797408,58.7176280822369],[-93.45455710304172,58.71605623528067],[-93.44439619691157,58.71799109941528],[-93.43842564902747,58.72267853166458],[-93.43897503202751,58.728291079811655],[-93.44583277941476,58.73263977882329],[-93.4551463947274,58.734048764123976]]]}"
"Aedes sticticus",2012,-117.90695,53.19725,0,398,"0000000000000000018d",2.20549645390071,12.7130319148936,32,87.0159042553191,21.4804078014184,-17.3897163120567,38.8701241134752,12.8896276595745,-2.67650709219858,12.8896276595745,-9.35815602836879,494.961879432624,73.7508865248227,22.2225177304965,44.3404255319149,210.51329787234,70.9556737588652,210.51329787234,86.2411347517731,1,0,0,0,0,0,0,1,2,"{""type"":""Polygon"",""coordinates"":[[[-117.90695253567478,53.20624833850189],[-117.9158659745303,53.204493227118654],[-117.92130163871006,53.19991272499255],[-117.9211402453803,53.194293766791276],[-117.915446641118,53.189827726599624],[-117.90644183232067,53.18825580991157],[-117.89763608880119,53.190190757985015],[-117.89246219834523,53.19487830971726],[-117.89293872343626,53.20049084469442],[-117.89888171385303,53.20483941638988],[-117.90695253567478,53.20624833850189]]]}"
"Aedes communis",2020,-135.32865,60.87475,0,399,"0000000000000000018e",-1.83381088825215,11.3982808022923,25.0121776504298,112.049118911175,20.0370343839542,-24.097564469914,44.1345988538682,10.9252148997135,-6.32958452722063,11.8555873925501,-16.8811604584527,276.266475644699,40,8.79297994269341,39.980659025788,108.853868194842,36.8438395415473,108.189828080229,56.0565902578797,1,0,0,0,0,0,0,1,1,"{""type"":""Polygon"",""coordinates"":[[[-135.3286514332857,60.8837457091818],[-135.33962284867033,60.88199048378622],[-135.34631287730008,60.87740980021503],[-135.3461134433474,60.871790848635726],[-135.33910547149335,60.86732499375442],[-135.32802289796356,60.865753180217254],[-135.31718527303644,60.86768800412394],[-135.31081687054882,60.87237537910703],[-135.31140259869608,60.877987933561975],[-135.3187171547877,60.882336693594226],[-135.3286514332857,60.8837457091818]]]}"
"Aedes sticticus",2018,-80.57355,37.42725,0,400,"0000000000000000018f",10.0751275510204,12.790306122449,36.9706632653061,76.8499107142857,26.9358418367347,-7.04030612244898,33.9761479591837,17.9047193877551,-0.237117346938776,19.6512755102041,-0.237117346938776,1005.27678571429,103.922193877551,69.0102040816327,12.4362244897959,290.713010204082,210.911989795918,279.682397959184,210.911989795918,1,0,0,0,0,0,0,5,1,"{""type"":""Polygon"",""coordinates"":[[[-80.57354812119816,37.43624952119889],[-80.58027163795167,37.43449455195061],[-80.58437232085069,37.42991427605563],[-80.58425117393344,37.42429530963464],[-80.57995626655858,37.419829038391526],[-80.57316282899426,37.418256993075246],[-80.56651960828803,37.42019209598251],[-80.56261683320447,37.424879868086336],[-80.56297690802066,37.43049237874162],[-80.56746022187532,37.43484071561863],[-80.57354812119816,37.43624952119889]]]}"
"Culex quinquefasciatus",2018,-117.60815,33.85825,0,401,"00000000000000000190",17.4322314049587,14.931955922865,54.2851239669422,43.6902479338843,32.3267217630854,5.05426997245179,27.2724517906336,12.8181818181818,22.847520661157,23.4998622589532,12.4101928374656,327.964187327824,58.9779614325069,4.00275482093664,73.6735537190083,168.734159779614,16.1088154269972,24.6570247933884,159.28650137741,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-117.60814817408338,33.86724746543556],[-117.61457776766572,33.86549251967119],[-117.61849926450583,33.86091228115798],[-117.61838350748738,33.85529331338272],[-117.61427633101648,33.85082700396122],[-117.60777971533724,33.849254937389034],[-117.60142675908118,33.8511900658826],[-117.59769458928177,33.855877874399496],[-117.59803902211281,33.86149038103202],[-117.60232641479837,33.86583867910891],[-117.60814817408338,33.86724746543556]]]}"
"Aedes sticticus",2019.67231638418,-87.88585,41.85945,0,402,"00000000000000000191",9.7,10.5196341463415,27,99.4184268292683,28.9207317073171,-9.83341463414634,38.7541463414634,22,-3.70548780487805,22,-3.70548780487805,921.008536585366,103,36,29,301.710975609756,141.010975609756,301.710975609756,141.010975609756,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-87.88584957470192,41.86844881798934],[-87.89301864024183,41.86669381623457],[-87.89739094343808,41.86211348859723],[-87.89726162356865,41.85649452405261],[-87.89268214155057,41.852028305654436],[-87.88543876546515,41.850456289758945],[-87.87835554618762,41.852391357251584],[-87.87419415618467,41.85707907895366],[-87.87457793947264,41.86269159517527],[-87.87935824206927,41.86703998575816],[-87.88584957470192,41.86844881798934]]]}"
"Culex quinquefasciatus",2018,-81.09645,28.95295,0,403,"00000000000000000192",21.4867052023121,10.985838150289,45.278901734104,46.8220809248555,32.5,8.5342485549133,23.9657514450867,26.914161849711,16.2420520231214,26.9588150289017,15.1132947976879,1293.70520231214,178.254335260116,55.53612716763,43.8670520231214,524.43063583815,181.414739884393,508.765895953757,203.472543352601,1,0,0,0,0,0,0,3,2,"{""type"":""Polygon"",""coordinates"":[[[-81.09644906533154,28.96194646507662],[-81.1025508560765,28.960191548587495],[-81.10627251391655,28.95561135667598],[-81.10616276965824,28.949992387213996],[-81.10226496288564,28.94552603019768],[-81.09609938022041,28.943953937126246],[-81.09007014384615,28.945889097517604],[-81.0865282443869,28.950576951428385],[-81.0868552338947,28.95618945304441],[-81.09092412332559,28.96053770275165],[-81.09644906533154,28.96194646507662]]]}"
"Aedes communis",2003,-67.20225,45.22925,0,404,"00000000000000000193",5.94961664841183,10.0030668127054,28,89.3663417305586,23.7184008762322,-11.8981380065717,35.6165388828039,2.28302300109529,17.0153340635268,17.0153340635268,-6.06670317634173,1095.87075575027,119.825848849945,74.5542168674699,14,328.892661555312,237.100766703176,237.100766703176,284.151150054765,1,0,0,0,0,0,0,6,1,"{""type"":""Polygon"",""coordinates"":[[[-67.20224691087846,45.23824945239209],[-67.20982847312334,45.23649442275686],[-67.21445224237456,45.23191405074206],[-67.21431535023854,45.226295087808424],[-67.2094724055729,45.221828914733315],[-67.20181247812384,45.22025692407015],[-67.19432190949789,45.22219196118988],[-67.1899210898065,45.22687963966408],[-67.19032681689357,45.23249216065804],[-67.19538207257231,45.23684059730266],[-67.20224691087846,45.23824945239209]]]}"
"Culex quinquefasciatus",2018,-117.59155,33.84165,0,405,"00000000000000000194",17.3123626373626,14.8402472527473,53.7912087912088,44.3852472527472,32.3070054945055,4.98214285714286,27.3248626373626,12.6021978021978,22.8373626373626,23.4796703296703,12.2021978021978,346.589285714286,63.5384615384615,3.79120879120879,76.8983516483516,181.353021978022,15.2239010989011,23.4684065934066,171.837912087912,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-117.59155139996246,33.850646232213585],[-117.59797974383504,33.848891286553716],[-117.60190047880772,33.84431104820686],[-117.60178474470646,33.83869208042559],[-117.5976783664344,33.83422577083419],[-117.59118301278917,33.832653704167406],[-117.58483129068614,33.834588832774834],[-117.58109984627045,33.839276641453786],[-117.58144421259482,33.844889148068404],[-117.58573077225815,33.84923744597262],[-117.59155139996246,33.850646232213585]]]}"
"Aedes communis",2019.90625,-147.48815,65.18245,0,406,"00000000000000000195",-4.96308328411105,9.96910809214412,20,146.055002953337,20.6276432368577,-28.5465445953928,49.1741878322504,13.4049025398701,-13.2757826343768,13.4049025398701,-23.6904311872416,303.420555227407,51.9881866509155,7.06497341996456,55.701122268163,144.084465445954,34.8387477849971,144.084465445954,53.3124630832841,1,0,0,0,0,0,0,5,1,"{""type"":""Polygon"",""coordinates"":[[[-147.488151800422,65.19144690456005],[-147.50087488093683,65.18969158766554],[-147.5086324183203,65.18511075849393],[-147.50840041998777,65.17949181224743],[-147.50027375993562,65.17502610606768],[-147.48742299086732,65.17345437529524],[-147.47485620582572,65.17538909957426],[-147.467471098201,65.18007633272283],[-147.46814957970517,65.18568890278895],[-147.4766314175234,65.19003781395467],[-147.488151800422,65.19144690456005]]]}"
"Culex pipiens",2019.78571428571,-86.14285,39.70145,0,407,"00000000000000000196",11.1,11.4,30,94.2991529709229,29.9,-7.86776232616941,37.7677623261694,20.8254108723135,-1.60341340075853,22.8,-1.60341340075853,1016.25158027813,115.982300884956,59.0176991150443,20,315.988621997472,197.017699115044,297,197.017699115044,0,0,0,0,0,1,0,17,1,"{""type"":""Polygon"",""coordinates"":[[[-86.14285385942573,39.710449026769986],[-86.14979365182992,39.7086940413639],[-86.15402618355537,39.70411373974943],[-86.15390106998618,39.69849477426085],[-86.1494680259175,39.6940285292853],[-86.14245618083054,39.69245649859329],[-86.13559937765453,39.69439158389691],[-86.13157106720173,39.69907933094767],[-86.13194265109105,39.70469184437005],[-86.13657012791899,39.70904020794251],[-86.14285385942573,39.710449026769986]]]}"
"Aedes communis",2012,-112.81905,53.66205,0,408,"00000000000000000197",1.7,12.5018356643357,28,110.526879370629,23.0018356643357,-20.5,43.5018356643357,14.9018356643357,-5.01363636363636,14.9018356643357,-13.240472027972,451.981643356643,87,15.9816433566434,68,236,52.9816433566434,236,57.9816433566434,1,0,0,0,0,0,0,6,3,"{""type"":""Polygon"",""coordinates"":[[[-112.81905580627826,53.67104719590887],[-112.82806727599332,53.66929207883938],[-112.83356269562047,53.66471156766338],[-112.83339949542298,53.65909260979177],[-112.82764328047952,53.65462657884281],[-112.81853948950325,53.65305466729988],[-112.80963694995621,53.654989609179964],[-112.80440615901153,53.659677152096606],[-112.80488789140635,53.66528968804587],[-112.81089621965323,53.669638269134865],[-112.81905580627826,53.67104719590887]]]}"
"Aedes communis",2014,-93.46345,58.72505,0,409,"00000000000000000198",-7.58260405549627,8.9,17,141.237780149413,17.2,-32.7,49.9,9.41739594450374,-25.1,9.71739594450374,-26,412,61,14,45,165,46,156,50,0,0,0,0,0,0,1,18,1,"{""type"":""Polygon"",""coordinates"":[[[-93.46344924088889,58.734048764123976],[-93.47373520519467,58.73229357566931],[-93.4800074636131,58.72771295088542],[-93.4798207256333,58.722093997157764],[-93.4732505241356,58.7176280822369],[-93.46285994920324,58.71605623528067],[-93.45269904307308,58.71799109941528],[-93.44672849518898,58.72267853166456],[-93.44727787818903,58.728291079811655],[-93.45413562557627,58.73263977882329],[-93.46344924088889,58.734048764123976]]]}"
"Culex tarsalis",2001,-100.01215,25.96495,0,410,"00000000000000000199",21.8818181818182,12.2065573770492,44,52.5563189269747,35.2098360655738,7.79761549925484,27.4122205663189,25.4190760059612,16.1214605067064,28.0256333830104,14.6214605067064,650.935916542474,150.076005961252,19.8181818181818,69.1833084947839,308.177347242921,60.8837555886736,226.907600596125,61.6587183308495,0,1,0,0,0,0,0,7,2,"{""type"":""Polygon"",""coordinates"":[[[-100.01215193449531,25.97394744017307],[-100.01809048923398,25.97219254016733],[-100.02171263538077,25.967612374495463],[-100.0216058878839,25.961993404084502],[-100.0178123403002,25.957527020269332],[-100.01181159782111,25.95595491227683],[-100.00594356017118,25.95789009062902],[-100.00249640945242,25.96257797009927],[-100.00281471543276,25.968190468889958],[-100.00677479870595,25.972538691362207],[-100.01215193449531,25.97394744017307]]]}"
"Culex tarsalis",2018.91743119266,-116.45445,43.68545,0,411,"0000000000000000019a",10.4,14.8,37,83.6186333333333,32.7451111111111,-6.3,39.0451111111111,0.3,20.4765555555556,21.3272222222222,-0.4,300.008888888889,37,7,36.3811111111111,109.536666666667,36,40.8533333333333,100.536666666667,0,0,0,0,1,0,0,15,2,"{""type"":""Polygon"",""coordinates"":[[[-116.45445387672744,43.694450699375416],[-116.46183754585162,43.69269568290135],[-116.46634067625418,43.688115331835064],[-116.4662074176728,43.68249636814077],[-116.46149086761946,43.67803017367078],[-116.45403077714705,43.67645817109669],[-116.44673563095942,43.67839322255396],[-116.44244967633722,43.68308092143402],[-116.44284487684511,43.68869344017537],[-116.44776822582838,43.69304185507638],[-116.45445387672744,43.694450699375416]]]}"
"Aedes communis",2017.92592592593,-90.08535,45.80195,0,412,"0000000000000000019b",3.91616052060738,11.9037960954447,26.0379609544469,111.113286334056,25.3,-19.0009761388286,44.3009761388286,16.1027114967462,-11.3838394793926,17.4,-11.3838394793926,819.6431670282,110.508676789588,22,44.2527114967462,314.353579175705,87.2895878524946,310.300433839479,87.2895878524946,1,0,0,0,0,0,0,5,2,"{""type"":""Polygon"",""coordinates"":[[[-90.08535021942569,45.810949637090346],[-90.0930093545253,45.80919460239008],[-90.09768041308145,45.804614222313354],[-90.09754209617972,45.79899525967256],[-90.09264960573486,45.79452909483114],[-90.08491134418395,45.79295710875177],[-90.07734417188381,45.79489214035386],[-90.07289832584391,45.799579810974954],[-90.07330817882485,45.805192332835716],[-90.07841514077113,45.80954077784827],[-90.08535021942569,45.810949637090346]]]}"
"Culex quinquefasciatus",2019.42857142857,-81.50315,28.51305,0,413,"0000000000000000019c",21.9431286549708,11.7,48,45.5013888888889,32.918567251462,8.86842105263158,24.0501461988304,27.2431286549708,16.818567251462,27.2431286549708,15.718567251462,1244.67105263158,188.396198830409,52.4853801169591,48.4853801169591,534.184210526316,168.671052631579,525.665204678363,197.315789473684,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-81.50315029511319,28.522047227952076],[-81.50922644857789,28.520292313947003],[-81.51293247731189,28.51571212598977],[-81.51282320354001,28.510093156384745],[-81.50894177139791,28.505626795329867],[-81.50280207825342,28.504054700009867],[-81.49679815946705,28.505989863107878],[-81.49327114092924,28.510677720870447],[-81.49359676644849,28.516290222060732],[-81.49764856703214,28.520638467663687],[-81.50315029511319,28.522047227952076]]]}"
